date,parent,child
2020-06-16 4:39:05,10021,80912
2020-06-16 4:39:26,10021,80914
2020-06-16 4:39:46,10021,80915
2020-06-16 4:40:06,10021,80917
2020-06-16 4:40:26,10021,80918
2020-06-16 4:40:46,10021,80920
2020-06-16 4:41:07,10021,80922
2020-06-16 4:41:27,10021,81193
2020-06-16 4:41:47,10021,81237
2020-06-16 4:42:07,10021,81540
2020-06-16 4:42:27,10021,8341
2020-06-16 4:42:48,10021,83563
2020-06-16 4:43:08,10021,83934
2020-06-16 4:43:28,10021,85203
2020-06-16 4:43:48,10021,8566
2020-06-16 4:44:09,10021,8851
2020-06-16 4:44:29,10021,9020
2020-06-16 4:44:49,10021,9035
2020-06-16 4:45:09,10021,9170
2020-06-16 4:45:29,10021,9241
2020-06-16 4:45:50,10021,9249
2020-06-16 4:46:10,10021,93166
2020-06-16 4:46:30,10021,9603
2020-06-16 4:46:50,10021,9694
2020-06-16 4:47:10,10021,97179
2020-06-16 4:47:31,10021,9815
2020-06-16 4:47:51,10021,98897
2020-06-16 4:48:11,10021,9928
2020-06-16 4:48:31,10021,9999
2020-06-16 4:48:51,1002,20
2020-06-16 4:49:12,10022,10065
2020-06-16 4:49:32,10022,105
2020-06-16 4:49:52,10022,10796
2020-06-16 4:50:12,10022,263007
2020-06-16 4:50:32,10022,360221
2020-06-16 4:50:53,10022,389351
2020-06-16 4:51:13,10022,463933
2020-06-16 4:51:33,10022,463934
2020-06-16 4:51:53,10022,463935
2020-06-16 4:52:13,10023,10009
2020-06-16 4:52:34,10023,10015
2020-06-16 4:52:54,10023,10024
2020-06-16 4:53:14,10023,10035
2020-06-16 4:53:34,10023,10038
2020-06-16 4:53:54,10023,10044
2020-06-16 4:54:15,10023,10052
2020-06-16 4:54:35,10023,10068
2020-06-16 4:54:55,10023,105
2020-06-16 4:55:15,10023,233151
2020-06-16 4:55:35,10023,387681
2020-06-16 4:55:56,10023,388068
2020-06-16 4:56:16,10023,4686
2020-06-16 4:56:36,10023,7299
2020-06-16 4:56:56,10023,7319
2020-06-16 4:57:16,10023,8770
2020-06-16 4:57:37,10024,10015
2020-06-16 4:57:57,10024,10023
2020-06-16 4:58:17,10024,10032
2020-06-16 4:58:37,10024,10035
2020-06-16 4:58:58,10024,105
